 Line 1,,,,,,
 Line 2,,,,,,
53,81.7027,-32.4185,-37.2303,-0.0166266,0.667227,-0.744669
54,80.7049,-34.1696,-38.7757,-0.0255424,0.653474,-0.756517
55,79.4631,-35.8591,-40.1921,-0.0681332,0.612486,-0.78754
56,77.5295,-37.2181,-41.081,-0.119341,0.585226,-0.80204
57,75.189,-38.1274,-41.3952,-0.153917,0.57443,-0.803953
58,72.7183,-38.7129,-41.3393,-0.174172,0.570429,-0.802667
59,70.2265,-39.1005,-41.0729,-0.186252,0.568822,-0.801094
60,67.7305,-39.3689,-40.682,-0.193603,0.568129,-0.799842
61,65.2392,-39.5637,-40.2161,-0.196759,0.567897,-0.799236
62,62.754,-39.7266,-39.7188,-0.194055,0.568093,-0.799758
63,60.2649,-39.9167,-39.2487,-0.182029,0.569318,-0.801712
64,57.77,-40.2268,-38.9013,-0.152727,0.574716,-0.803975
65,55.3013,-40.824,-38.858,-0.0939949,0.596744,-0.796908
66,53.1384,-41.9478,-39.4419,-0.0395546,0.636857,-0.769967
67,51.6026,-43.5397,-40.6784,-0.0182979,0.664363,-0.747186
68,50.5533,-45.2794,-42.1984,-0.00754585,0.687148,-0.726479
69,49.9273,-47.0682,-43.8826,-0.0019428,0.720783,-0.693158
70,49.9519,-48.8234,-45.7062,-0.0211631,0.773562,-0.633367
71,51.0562,-50.2326,-47.4611,-0.0496891,0.798617,-0.599784
72,52.7527,-51.2996,-49.0203,-0.0500384,0.798835,-0.599466
73,54.4547,-52.3627,-50.5769,-0.0395818,0.791595,-0.609763
74,55.9845,-53.5517,-52.2177,-0.0236863,0.776613,-0.629532
75,57.1724,-54.9403,-53.9736,-0.00857044,0.752408,-0.658641
76,57.8403,-56.5463,-55.8153,-0.00204493,0.723766,-0.690043
77,57.9237,-58.2939,-57.6468,-0.00457083,0.697307,-0.716758
78,57.4907,-60.0841,-59.3842,-0.0131696,0.67375,-0.738842
79,56.6113,-61.8533,-60.9801,-0.0266402,0.651994,-0.757756
80,55.337,-63.5405,-62.3854,-0.0456165,0.630843,-0.774568
81,53.6966,-65.0866,-63.5465,-0.0722449,0.609659,-0.789365
82,51.7092,-66.4146,-64.3888,-0.105307,0.591184,-0.799632
83,49.444,-67.4525,-64.8564,-0.136642,0.579172,-0.803672
84,47.0236,-68.2012,-64.983,-0.160841,0.572876,-0.803706
85,44.5418,-68.7185,-64.8535,-0.176284,0.570106,-0.802436
86,42.0454,-69.0847,-64.5637,-0.190277,0.568416,-0.800436
87,39.5538,-69.3117,-64.1311,-0.210378,0.56736,-0.796143
88,37.0961,-69.3351,-63.4969,-0.237516,0.568629,-0.787558
89,34.7392,-69.0773,-62.5984,-0.270379,0.574901,-0.772259
90,32.5953,-68.4664,-61.3915,-0.303806,0.58841,-0.749317
91,30.8103,-67.4789,-59.8909,-0.329062,0.606644,-0.723672
92,29.4525,-66.1833,-58.1858,-0.344988,0.626027,-0.699338
93,28.5213,-64.6734,-56.3731,-0.354184,0.646037,-0.676158
94,28.0113,-63.0166,-54.5211,-0.357957,0.667685,-0.652735
95,27.9404,-61.2648,-52.6886,-0.356081,0.690457,-0.629662
96,28.3158,-59.4728,-50.9339,-0.349758,0.710616,-0.610487
97,29.0743,-57.6914,-49.2929,-0.341833,0.726196,-0.59648
98,30.1205,-55.9502,-47.7707,-0.337138,0.733527,-0.590149
99,31.3004,-54.237,-46.3131,-0.349322,0.711635,-0.609549
100,32.0743,-52.4694,-44.6906,-0.357098,0.658758,-0.662208
101,31.8249,-50.7539,-42.8478,-0.339593,0.618265,-0.70882
102,30.7381,-49.3315,-41.0839,-0.284583,0.579578,-0.763611
103,28.7314,-48.5656,-39.7533,-0.246267,0.569752,-0.784051
104,26.4183,-48.216,-38.7716,-0.215181,0.567353,-0.794863
105,23.9785,-48.1913,-38.0923,-0.17842,0.569798,-0.802182
106,21.483,-48.5377,-37.7822,-0.164693,0.572096,-0.803481
107,18.9946,-49.0192,-37.614,-0.165263,0.571986,-0.803443
108,16.506,-49.4951,-37.4399,-0.166804,0.571694,-0.803332
109,14.0157,-49.956,-37.2497,-0.167905,0.571491,-0.803247
110,11.5243,-50.4061,-37.0481,-0.16882,0.571326,-0.803173
111,9.03234,-50.8504,-36.8404,-0.168834,0.571324,-0.803171
112,6.54035,-51.2946,-36.6325,-0.168297,0.57142,-0.803216
113,4.04891,-51.744,-36.4302,-0.167182,0.571623,-0.803304
114,1.55859,-52.2043,-36.2395,-0.165336,0.571972,-0.803438
115,-0.942525,-52.6852,-36.0671,-0.162408,0.572552,-0.803622
116,-3.42511,-53.1916,-35.9262,-0.157674,0.573563,-0.803844
117,-5.89951,-53.7437,-35.8348,-0.146398,0.57634,-0.80399
118,-8.34777,-54.4038,-35.8621,-0.132061,0.580644,-0.803376
119,-10.7502,-55.1999,-36.0426,-0.131543,0.580816,-0.803336
120,-13.1504,-56.0008,-36.2286,-0.142478,0.577429,-0.803913
121,-15.5884,-56.6984,-36.2976,-0.161865,0.572663,-0.803652
122,-18.068,-57.2098,-36.1626,-0.188578,0.56858,-0.800722
123,-20.5571,-57.4581,-35.7527,-0.233848,0.568267,-0.788916
124,-22.9231,-57.2453,-34.8985,-0.292249,0.582713,-0.758311
125,-24.8478,-56.4001,-33.5077,-0.333565,0.611179,-0.717771
126,-26.1047,-55.0565,-31.7799,-0.352352,0.640779,-0.682093
127,-26.7294,-53.4368,-29.9357,-0.357792,0.664937,-0.655624
128,-26.8616,-51.6959,-28.0979,-0.357122,0.684473,-0.635579
129,-26.6087,-49.91,-26.3169,-0.353319,0.700993,-0.619495
130,-26.0383,-48.1185,-24.615,-0.347659,0.715302,-0.606198
131,-25.1994,-46.347,-23.0058,-0.340585,0.728245,-0.594694
132,-24.1228,-44.6137,-21.4998,-0.34067,0.728108,-0.594813
133,-23.0531,-42.887,-19.9988,-0.355946,0.691105,-0.629028
134,-22.6732,-41.0987,-18.2492,-0.35504,0.648963,-0.6729
135,-23.1256,-39.4372,-16.4079,-0.338358,0.6167,-0.710771
136,-24.2645,-38.0248,-14.6405,-0.306004,0.589645,-0.747449
137,-26.0147,-37.0191,-13.1303,-0.246471,0.569782,-0.783964
138,-28.314,-36.6723,-12.1552,-0.197913,0.567822,-0.799004
139,-30.7923,-36.8275,-11.6518,-0.1547,0.574244,-0.803935
140,-33.2587,-37.4085,-11.5924,-0.0934809,0.597014,-0.796766
141,-35.4172,-38.5425,-12.1881,-0.04475,0.631669,-0.773946
142,-37.0359,-40.0951,-13.3618,-0.0183136,0.664337,-0.747209
143,-38.0781,-41.8311,-14.8797,-0.00270357,0.707431,-0.706777
144,-38.3104,-43.6052,-16.6541,-0.00721128,0.748966,-0.66257
145,-37.7097,-45.2292,-18.4964,-0.0276439,0.780947,-0.623985
146,-36.4254,-46.5583,-20.2165,-0.0605772,0.80474,-0.590528
147,-34.5773,-47.4909,-21.6772,-0.0556384,0.802124,-0.59456
148,-32.7925,-48.4821,-23.1816,-0.0225096,0.775221,-0.631289
149,-31.6356,-49.8708,-24.9292,-0.00238019,0.728137,-0.685427
150,-31.4572,-51.5946,-26.7617,-0.00899382,0.683217,-0.73016
151,-32.1478,-53.372,-28.4168,-0.0268784,0.651678,-0.758019
152,-33.4189,-55.0562,-29.8197,-0.0462666,0.630231,-0.775028
153,-35.0613,-56.5971,-30.9749,-0.0675963,0.612866,-0.787291
154,-36.9955,-57.9687,-31.8767,-0.0908133,0.59844,-0.796004
155,-39.1529,-59.1401,-32.5113,-0.112855,0.587857,-0.801054
156,-41.4568,-60.112,-32.9002,-0.130968,0.581009,-0.803291
157,-43.8564,-60.9191,-33.0928,-0.143651,0.577096,-0.803943
158,-46.301,-61.6068,-33.1497,-0.152493,0.574774,-0.803978
159,-48.7645,-62.209,-33.1131,-0.159593,0.573142,-0.803765
160,-51.2425,-62.743,-33.0019,-0.164742,0.572087,-0.803478
161,-53.728,-63.227,-32.837,-0.167763,0.571517,-0.803258
162,-56.2165,-63.6815,-32.6408,-0.169441,0.571216,-0.80312
163,-58.7065,-64.1196,-32.4271,-0.173844,0.570481,-0.802702
164,-61.1991,-64.5144,-32.168,-0.183243,0.569168,-0.801542
165,-63.6931,-64.8164,-31.8123,-0.200816,0.567658,-0.798396
166,-66.17,-64.9422,-31.2788,-0.234524,0.568329,-0.78867
167,-68.5368,-64.7218,-30.4165,-0.286999,0.580516,-0.761993
168,-70.52,-63.9354,-29.071,-0.336962,0.615005,-0.712899
169,-71.6893,-62.5555,-27.3291,-0.357198,0.659447,-0.661468
170,-71.9326,-60.8416,-25.4896,-0.356617,0.687651,-0.632425
171,-71.6182,-59.0511,-23.7201,-0.354594,0.696678,-0.623621
172,-71.13,-57.2565,-21.9931,-0.354506,0.696997,-0.623314
173,-70.6359,-55.4626,-20.2683,-0.354627,0.696558,-0.623737
174,-70.1501,-53.6685,-18.5411,-0.355235,0.694204,-0.62601
175,-69.7095,-51.8747,-16.8021,-0.357031,0.6851,-0.634954
176,-69.4445,-50.0864,-15.0216,-0.357805,0.665111,-0.655441
177,-69.5733,-48.3453,-13.1846,-0.347119,0.629641,-0.695025
178,-70.4255,-46.8162,-11.3732,-0.307545,0.590543,-0.746107
179,-72.1474,-45.7941,-9.85367,-0.254669,0.571187,-0.780314
180,-74.4063,-45.359,-8.79801,-0.186424,0.568804,-0.801067
181,-76.8777,-45.6247,-8.41079,-0.101568,0.592943,-0.798813
182,-79.0964,-46.6877,-8.91687,-0.0636274,0.615748,-0.78537
183,-80.9843,-48.0916,-9.86442,-0.0623226,0.616727,-0.784706
184,-82.8571,-49.5069,-10.8278,-0.0804691,0.604396,-0.79261
185,-84.923,-50.767,-11.5788,-0.116313,0.586429,-0.801606
186,-87.2452,-51.7062,-11.9289,-0.156382,0.573854,-0.803888
187,-89.7123,-52.2695,-11.851,-0.187507,0.568689,-0.800896
188,-92.2033,-52.5281,-11.4512,-0.212942,0.567345,-0.795472
189,-94.6519,-52.5296,-10.7967,-0.241217,0.569059,-0.786121
190,-96.9912,-52.2369,-9.86688,-0.271518,0.575227,-0.771616
191,-99.1265,-51.6181,-8.65406,-0.298836,0.585804,-0.753346
192,-100.981,-50.6911,-7.19744,-0.320183,0.599071,-0.733892
193,-102.517,-49.5095,-5.56259,-0.336691,0.614686,-0.713303
194,-103.7,-48.1175,-3.80455,-0.349063,0.633319,-0.690697
195,-104.48,-46.5516,-1.9744,-0.356495,0.655225,-0.666027
196,-104.807,-44.8514,-0.126623,-0.357786,0.678352,-0.641738
197,-104.673,-43.0761,1.67538,-0.353217,0.701311,-0.619193
198,-104.096,-41.2856,3.37455,-0.343141,0.723958,-0.598447
199,-103.098,-39.539,4.91525,-0.327685,0.745911,-0.579861
200,-101.706,-37.8926,6.24684,-0.307508,0.766155,-0.56431
201,-99.9672,-36.3992,7.32692,-0.283087,0.784196,-0.552175
202,-97.9366,-35.1086,8.11894,-0.254992,0.79949,-0.54387
203,-95.6783,-34.0654,8.59389,-0.225087,0.8111,-0.539864
204,-93.2673,-33.2969,8.74341,-0.194644,0.818852,-0.539995
205,-90.7836,-32.8199,8.57179,-0.163006,0.822942,-0.544239
206,-88.3043,-32.6561,8.07698,-0.126947,0.822631,-0.554222
207,-85.9284,-32.8622,7.22699,-0.102847,0.819149,-0.564285
208,-83.6804,-33.3255,6.14506,-0.12703,0.822638,-0.554193
209,-81.3042,-33.5313,5.2953,-0.181453,0.821041,-0.541264
210,-78.8248,-33.1868,4.98761,-0.313513,0.760774,-0.568271
211,-77.2489,-31.797,6.00419,-0.356808,0.68653,-0.633534
212,-76.9381,-30.0085,7.77244,-0.357984,0.668362,-0.652027
213,-76.9839,-28.2535,9.60164,-0.356473,0.655113,-0.666149
214,-77.2965,-26.5469,11.4522,-0.354541,0.647211,-0.674847
215,-77.8293,-24.7102,13.4964,-0.353617,0.644287,-0.678122
216,-78.37,-23.0614,15.3483,-0.354462,0.646946,-0.675143
217,-78.8555,-21.3979,17.2006,-0.356433,0.654906,-0.666374
218,-79.1778,-19.6939,19.051,-0.357589,0.662665,-0.658031
219,-79.3433,-17.9573,20.8932,-0.357761,0.664543,-0.656041
220,-79.471,-16.2141,22.7322,-0.357789,0.664906,-0.655658
221,-79.6038,-14.4717,24.5716,-0.357791,0.664925,-0.655637
222,-79.7363,-12.7292,26.4111,-0.357816,0.665267,-0.655277
223,-79.8619,-10.9855,28.2499,-0.357859,0.665898,-0.654611
224,-79.9748,-9.2397,30.0876,-0.357909,0.666731,-0.653736
225,-80.0711,-7.49126,31.9235,-0.357955,0.667655,-0.652768
226,-80.149,-5.73995,33.7575,-0.357963,0.667851,-0.652562
227,-80.2088,-3.98301,35.5884,-0.35864,0.691372,-0.627202
228,-80.2484,-2.29225,37.4746,-0.359861,0.801554,-0.477505
229,-80.242,-0.994047,39.6486,-0.357238,0.88822,-0.28887
230,-80.1848,-0.190136,42.049,-0.335349,0.941776,-0.024482
231,-79.8397,0,44.533,-0.279129,0.948708,0.148459
232,-78.6564,0,46.7668,-0.239049,0.948708,0.206903
233,-77.0021,0,48.6839,-0.163571,0.948708,0.270551
234,-74.8435,0,49.9946,-0.0747358,0.948708,0.307194
235,-72.3887,0,50.5965,-0.00625741,0.948708,0.316092
236,-69.8536,0,50.6503,0.0400977,0.948708,0.313601
237,-67.3384,0,50.3323,0.0712131,0.948708,0.308029
238,-64.8662,0,49.7644,0.0935774,0.948708,0.301988
239,-62.4419,0,49.017,0.11117,0.948708,0.295964
240,-60.068,0,48.1291,0.100954,0.948708,0.299602
241,-57.6699,0,47.3248,-0.019896,0.948708,0.315527
242,-55.1503,0,47.4864,-0.0946382,0.948708,0.301657
243,-52.7369,0,48.247,-0.203888,0.948708,0.241626
244,-50.8126,0,49.872,-0.257966,0.948708,0.182775
245,-49.3508,0,51.9399,-0.298493,0.948708,0.104187
246,-48.5211,0,54.3201,-0.315463,0.948708,-0.0208924
247,-48.6897,0,56.8388,-0.293951,0.948708,-0.116387
248,-49.6211,0,59.1858,-0.247624,0.948708,-0.196559
249,-51.1954,0,61.1651,-0.172926,0.948708,-0.264669
250,-53.3098,0,62.5445,-0.0764212,0.948708,-0.306779
251,-55.7597,0,63.1529,0.0113335,0.948708,-0.315951
252,-58.293,0,63.0588,0.0334223,0.948708,-0.314382
253,-60.8145,0,62.7874,0.0447517,0.948708,-0.312971
254,-63.3263,0,62.4248,0.0456345,0.948708,-0.312843
255,-65.8373,0,62.0552,0.0351449,0.948708,-0.314194
256,-68.3574,0,61.7699,-0.0126152,0.948708,-0.315902
257,-70.8892,0,61.8674,-0.0935947,0.948708,-0.301982
258,-73.3037,0,62.6111,-0.172205,0.948708,-0.265139
259,-75.4272,0,63.9854,-0.230974,0.948708,-0.21588
260,-77.1586,0,65.8322,-0.268175,0.948708,-0.167438
261,-78.5042,0,67.9807,-0.289838,0.948708,-0.126283
262,-79.5189,0,70.3003,-0.302223,0.948708,-0.0928142
263,-80.2668,0,72.7237,-0.309521,0.948708,-0.0644232
264,-80.7876,0,75.2094,-0.313875,0.948708,-0.0378932
265,-81.095,0,77.7272,-0.316072,0.948708,-0.00721842
266,-81.1564,0,80.2621,-0.316094,0.948708,0.00617827
267,-81.1103,0,82.7989,-0.316141,0.948708,0.00282449
268,-81.0911,0,85.3359,-0.316144,0.948708,-0.00252954
269,-81.1149,0,87.8729,-0.315658,0.948708,-0.0177041
270,-81.2605,0,90.4061,-0.314214,0.948708,0.0349657
271,-80.9834,0,92.9278,-0.291291,0.948708,0.122894
272,-80.0114,0,95.2484,-0.212071,0.948708,0.234477
273,-78.1523,0,96.9395,-0.0926781,0.948708,0.302265
274,-75.7477,0,97.6833,0.00160499,0.948708,0.31615
275,-73.2111,0,97.6738,0.0480872,0.948708,0.312475
276,-70.7043,0,97.2914,0.0574824,0.948708,0.310884
277,-68.2083,0,96.8333,0.0341949,0.948708,0.314299
278,-65.6869,0,96.5623,0.00513738,0.948708,0.316112
279,-63.1511,0,96.5243,-0.0126748,0.948708,0.3159
280,-60.616,0,96.6294,-0.0148661,0.948708,0.315804
281,-58.0819,0,96.752,-0.0103386,0.948708,0.315985
282,-55.5462,0,96.8383,-0.0163528,0.948708,0.315731
283,-53.0129,0,96.9728,-0.0359818,0.948708,0.3141
284,-50.4932,0,97.2648,-0.0710171,0.948708,0.308074
285,-48.024,0,97.8373,-0.133876,0.948708,0.28641
286,-45.7361,0,98.9093,-0.260303,0.948708,0.179432
287,-44.3255,0,100.931,-0.274056,0.948708,-0.157628
288,-45.5949,0,103.102,-0.252903,0.948708,-0.189719
289,-47.1326,0,105.12,-0.280055,0.948708,-0.146705
290,-48.3248,0,107.353,-0.304449,0.948708,-0.0852311
291,-49.0266,0,109.787,-0.314353,0.948708,-0.0336936
292,-49.3161,0,112.306,-0.31601,0.948708,0.00954611
293,-49.2586,0,114.845,-0.311041,0.948708,0.0566265
294,-48.8229,0,117.346,-0.29611,0.948708,0.11078
295,-47.9571,0,119.718,-0.266502,0.948708,0.170088
296,-46.6129,0,121.861,-0.222163,0.948708,0.224938
297,-44.8248,0,123.655,-0.173554,0.948708,0.264258
298,-42.7182,0,125.062,-0.126754,0.948708,0.289632
299,-40.404,0,126.096,-0.0829653,0.948708,0.305074
300,-37.9635,0,126.78,-0.0399927,0.948708,0.313614
301,-35.4509,0,127.12,0.00469355,0.948708,0.316119
302,-32.9154,0,127.101,0.0511786,0.948708,0.311984
303,-30.4093,0,126.71,0.0989954,0.948708,0.300255
304,-27.9972,0,125.935,0.14665,0.948708,0.280084
305,-25.7442,0,124.778,0.191878,0.948708,0.251269
306,-23.7166,0,123.254,0.232088,0.948708,0.214682
307,-21.9822,0,121.407,0.267233,0.948708,0.168938
308,-20.613,0,119.278,0.296036,0.948708,0.110977
309,-19.7057,0,116.914,0.313607,0.948708,0.040048
310,-19.3655,0,114.407,0.314522,0.948708,-0.0320845
311,-19.6032,0,111.886,0.302058,0.948708,-0.0933486
312,-20.3324,0,109.46,0.28139,0.948708,-0.144128
313,-21.4702,0,107.195,0.257779,0.948708,-0.183039
314,-22.9231,0,105.116,0.252967,0.948708,-0.189633
315,-24.5962,0,102.855,0.290878,0.948708,-0.123868
316,-25.5989,0,100.541,0.316006,0.948708,0.00966282
317,-25.5407,0,98.0317,0.271459,0.948708,0.162059
318,-24.2752,0,95.8724,0.0620148,0.948708,0.310012
319,-21.8452,0,95.3574,-0.0300646,0.948708,0.314721
320,-19.318,0,95.5777,-0.0350577,0.948708,0.314204
321,-16.7946,0,95.8381,-0.023081,0.948708,0.31531
322,-14.2629,0,96.0024,-0.0129054,0.948708,0.31589
323,-11.7267,0,96.085,-0.00578278,0.948708,0.316101
324,-9.18959,0,96.1103,-0.0023476,0.948708,0.316145
325,-6.65227,0,96.1082,-0.00326716,0.948708,0.316137
326,-4.11508,0,96.1134,-0.00896966,0.948708,0.316027
327,-1.57847,0,96.1643,-0.0193688,0.948708,0.31556
328,0.95504,0,96.2988,-0.0292515,0.948708,0.314798
329,3.48317,0,96.5126,-0.0331202,0.948708,0.314414
330,6.00869,0,96.7575,-0.0314686,0.948708,0.314584
331,8.53588,0,96.9892,-0.0248266,0.948708,0.315178
332,11.0665,0,97.1674,-0.0132685,0.948708,0.315875
333,13.6018,0,97.2529,0.00276217,0.948708,0.316142
334,16.1396,0,97.2097,0.022985,0.948708,0.315317
335,18.6677,0,97.0043,0.0467998,0.948708,0.312671
336,21.1721,0,96.6083,0.0748615,0.948708,0.307163
337,23.6358,0,95.986,0.109571,0.948708,0.29656
338,26.0068,0,95.0877,0.150144,0.948708,0.278227
339,28.2233,0,93.8684,0.193836,0.948708,0.249762
340,30.2125,0,92.2983,0.235841,0.948708,0.210552
341,31.8841,0,90.3948,0.269837,0.948708,0.164745
342,33.1868,0,88.2212,0.294664,0.948708,0.11457
343,34.0857,0,85.8516,0.311291,0.948708,0.0552378
344,34.5079,0,83.3546,0.315633,0.948708,-0.0181382
345,34.3424,0,80.83,0.298797,0.948708,-0.103312
346,33.4983,0,78.4492,0.264396,0.948708,-0.173345
347,32.0908,0,76.3406,0.236245,0.948708,-0.210099
348,30.3898,0,74.4596,0.233782,0.948708,-0.212837
349,28.6662,0,72.5976,0.281773,0.948708,-0.143378
350,27.5074,0,70.3753,0.315697,0.948708,0.0170001
351,27.6214,0,67.8584,0.293341,0.948708,0.117917
352,28.5465,0,65.5037,0.250438,0.948708,0.192961
353,30.0736,0,63.4889,0.183511,0.948708,0.257443
354,32.1201,0,62.0053,0.100244,0.948708,0.299841
355,34.5112,0,61.1847,0.00733498,0.948708,0.316069
356,37.0376,0,61.106,-0.0840384,0.948708,0.30478
357,39.4805,0,61.7588,-0.156379,0.948708,0.274771
358,41.6912,0,62.9944,-0.21738,0.948708,0.229563
359,43.5424,0,64.7203,-0.27341,0.948708,0.158747
360,44.828,0,66.8935,-0.312871,0.948708,0.045444
361,45.2115,0,69.3842,-0.309707,0.948708,-0.0635189
362,44.7237,0,71.8635,-0.278712,0.948708,-0.14924
363,43.5481,0,74.1017,-0.254507,0.948708,-0.187561
364,42.0574,0,76.1573,-0.262842,0.948708,-0.175691
365,40.6637,0,78.2771,-0.284582,0.948708,-0.137718
366,39.5771,0,80.5664,-0.303315,0.948708,-0.0891827
367,38.8807,0,83.0026,-0.31489,0.948708,-0.0282458
368,38.6734,0,85.5277,-0.312223,0.948708,0.0496979
369,39.0887,0,88.0207,-0.287183,0.948708,0.13221
370,40.1636,0,90.3109,-0.247696,0.948708,0.196468
371,41.7517,0,92.2827,-0.207261,0.948708,0.238739
372,43.679,0,93.9304,-0.173094,0.948708,0.26456
373,45.8113,0,95.3025,-0.146131,0.948708,0.280355
374,48.0698,0,96.4579,-0.125037,0.948708,0.290378
375,50.4074,0,97.4434,-0.104045,0.948708,0.298543
376,52.8089,0,98.2599,-0.0804087,0.948708,0.305758
377,55.2669,0,98.8863,-0.0543629,0.948708,0.311445
378,57.7692,0,99.3034,-0.0266712,0.948708,0.315027
379,60.2979,0,99.4981,0.00192793,0.948708,0.316148
380,62.8338,0,99.4634,0.0304224,0.948708,0.314687
381,65.3567,0,99.2,0.0577345,0.948708,0.310838
382,67.8468,0,98.7179,0.0844402,0.948708,0.304669
383,70.2857,0,98.0219,0.120205,0.948708,0.292411
384,72.6234,0,97.0401,0.169653,0.948708,0.266779
385,74.7506,0,95.6648,0.227587,0.948708,0.219448
386,76.4927,0,93.8314,0.274853,0.948708,0.156234
387,77.7269,0,91.6222,0.301274,0.948708,0.0958515
388,78.4769,0,89.2017,0.31268,0.948708,0.0467412
389,78.8328,0,86.6911,0.316018,0.948708,0.00925929
390,78.8878,0,84.1558,0.315611,0.948708,-0.018523
391,78.7199,0,81.6246,0.313823,0.948708,-0.0383207
392,78.3931,0,79.1086,0.313993,0.948708,-0.0369024
393,78.0775,0,76.5888,0.316064,0.948708,0.00752222
394,78.1177,0,74.0597,0.30405,0.948708,0.0866424
395,78.792,0,71.621,0.226594,0.948708,0.220473
396,80.441,0,69.8588,-0.0672072,0.948708,0.308928
397,82.8981,0,70.4049,-0.146609,0.948708,0.280106
398,85.1358,0,71.5915,-0.182928,0.948708,0.257857
399,87.1979,0,73.0716,-0.180507,0.948708,0.259558
400,89.2718,0,74.5309,-0.139063,0.948708,0.283928
401,91.5414,0,75.6582,-0.0671654,0.948708,0.308937
402,94.0086,0,76.2097,0.0064937,0.948708,0.316087
403,96.5412,0,76.1719,0.0690692,0.948708,0.308517
404,99.0166,0,75.6323,0.124619,0.948708,0.290557
405,101.351,0,74.6466,0.17587,0.948708,0.262722
406,103.465,0,73.2484,0.221548,0.948708,0.225543
407,105.282,0,71.4831,0.260287,0.948708,0.179455
408,106.731,0,69.4066,0.290179,0.948708,0.125496
409,107.749,0,67.0886,0.308742,0.948708,0.0680546
410,108.309,0,64.6169,0.315998,0.948708,0.00993468
411,108.402,0,62.0841,0.312334,0.948708,-0.0489952
412,108.024,0,59.5789,0.297074,0.948708,-0.108169
413,107.171,0,57.194,0.270776,0.948708,-0.163198
414,105.875,0,55.0168,0.235531,0.948708,-0.2109
415,104.02,0,52.9585,0.187094,0.948708,-0.254851
416,102.006,0,51.4598,0.133732,0.948708,-0.286477
417,99.7401,0,50.3836,0.0761961,0.948708,-0.306835
418,97.3076,0,49.7626,0.0202636,0.948708,-0.315504
